,property_id,check_in_date,room_category,successful_bookings,capacity,check_in_date_format
535,19559,06-May-22,RT2,20,41,2022-05-06
536,19558,06-May-22,RT2,14,39,2022-05-06
537,17559,06-May-22,RT2,25,39,2022-05-06
538,16560,06-May-22,RT2,18,34,2022-05-06
539,18562,06-May-22,RT2,26,34,2022-05-06
540,18559,06-May-22,RT2,20,44,2022-05-06
541,17563,06-May-22,RT2,28,44,2022-05-06
542,17562,06-May-22,RT2,12,30,2022-05-06
543,18558,06-May-22,RT2,17,30,2022-05-06
544,17564,06-May-22,RT2,18,40,2022-05-06
545,18561,06-May-22,RT2,23,40,2022-05-06
546,18560,06-May-22,RT2,24,40,2022-05-06
547,17560,06-May-22,RT2,22,45,2022-05-06
548,19561,06-May-22,RT2,24,45,2022-05-06
549,19563,06-May-22,RT2,23,45,2022-05-06
550,19563,06-May-22,RT3,14,29,2022-05-06
551,19562,06-May-22,RT3,20,29,2022-05-06
552,19561,06-May-22,RT3,13,29,2022-05-06
553,18562,06-May-22,RT3,21,29,2022-05-06
554,17558,06-May-22,RT3,12,27,2022-05-06
555,17562,06-May-22,RT3,10,27,2022-05-06
556,19559,06-May-22,RT3,13,27,2022-05-06
557,16559,06-May-22,RT3,20,32,2022-05-06
558,16558,06-May-22,RT3,5,8,2022-05-06
559,18561,06-May-22,RT3,17,25,2022-05-06
560,16563,06-May-22,RT3,15,20,2022-05-06
561,17561,06-May-22,RT3,13,19,2022-05-06
562,19560,06-May-22,RT3,13,19,2022-05-06
563,18558,06-May-22,RT3,14,26,2022-05-06
564,18560,06-May-22,RT3,14,24,2022-05-06
565,16562,06-May-22,RT3,9,18,2022-05-06
566,18559,06-May-22,RT3,9,23,2022-05-06
567,17563,06-May-22,RT3,10,16,2022-05-06
568,19558,06-May-22,RT3,10,21,2022-05-06
569,17564,06-May-22,RT3,10,24,2022-05-06
570,16561,06-May-22,RT3,12,21,2022-05-06
571,17560,06-May-22,RT3,12,25,2022-05-06
572,18563,06-May-22,RT3,12,23,2022-05-06
573,16560,06-May-22,RT3,11,20,2022-05-06
574,17559,06-May-22,RT3,11,16,2022-05-06
575,17562,06-May-22,RT4,2,6,2022-05-06
576,19559,06-May-22,RT4,2,3,2022-05-06
577,16558,06-May-22,RT4,2,3,2022-05-06
578,16560,06-May-22,RT4,4,7,2022-05-06
579,18561,06-May-22,RT4,4,9,2022-05-06
580,17560,06-May-22,RT4,5,13,2022-05-06
581,16561,06-May-22,RT4,6,10,2022-05-06
582,17564,06-May-22,RT4,7,17,2022-05-06
583,18560,06-May-22,RT4,9,15,2022-05-06
584,19560,06-May-22,RT4,9,16,2022-05-06
585,18559,06-May-22,RT4,9,19,2022-05-06
586,17563,06-May-22,RT4,12,19,2022-05-06
587,19562,06-May-22,RT4,8,14,2022-05-06
588,17559,06-May-22,RT4,8,14,2022-05-06
589,18558,06-May-22,RT4,11,20,2022-05-06
590,18562,06-May-22,RT4,14,20,2022-05-06
591,18563,06-May-22,RT4,9,18,2022-05-06
592,16563,06-May-22,RT4,11,18,2022-05-06
593,16559,06-May-22,RT4,11,18,2022-05-06
594,16562,06-May-22,RT4,3,6,2022-05-06
595,17558,06-May-22,RT4,3,6,2022-05-06
596,19563,06-May-22,RT4,3,6,2022-05-06
597,19558,06-May-22,RT4,3,7,2022-05-06
598,19561,06-May-22,RT4,3,7,2022-05-06
599,17561,06-May-22,RT4,3,4,2022-05-06
600,19563,07-May-22,RT3,20,29,2022-05-07
601,18560,07-May-22,RT1,28,30,2022-05-07
602,19562,07-May-22,RT1,28,30,2022-05-07
603,19563,07-May-22,RT1,21,30,2022-05-07
604,17558,07-May-22,RT1,15,19,2022-05-07
605,16558,07-May-22,RT1,17,19,2022-05-07
606,17560,07-May-22,RT1,31,40,2022-05-07
607,19558,07-May-22,RT1,22,40,2022-05-07
608,19560,07-May-22,RT1,26,26,2022-05-07
609,17561,07-May-22,RT1,22,26,2022-05-07
610,16560,07-May-22,RT1,26,34,2022-05-07
611,16561,07-May-22,RT1,15,18,2022-05-07
612,16562,07-May-22,RT1,25,31,2022-05-07
613,16563,07-May-22,RT1,37,41,2022-05-07
614,17559,07-May-22,RT1,29,32,2022-05-07
615,17562,07-May-22,RT1,13,20,2022-05-07
616,17563,07-May-22,RT1,21,25,2022-05-07
617,18558,07-May-22,RT1,11,15,2022-05-07
618,18559,07-May-22,RT1,22,42,2022-05-07
619,18561,07-May-22,RT1,28,33,2022-05-07
620,18562,07-May-22,RT1,33,38,2022-05-07
621,18563,07-May-22,RT1,20,27,2022-05-07
622,19559,07-May-22,RT1,18,24,2022-05-07
623,19561,07-May-22,RT1,26,36,2022-05-07
624,17564,07-May-22,RT1,9,16,2022-05-07
625,19562,07-May-22,RT2,22,23,2022-05-07
626,18563,07-May-22,RT2,20,29,2022-05-07
627,17561,07-May-22,RT2,30,36,2022-05-07
628,17558,07-May-22,RT2,39,50,2022-05-07
629,16562,07-May-22,RT2,31,43,2022-05-07
630,16561,07-May-22,RT2,21,24,2022-05-07
631,16558,07-May-22,RT2,18,22,2022-05-07
632,19560,07-May-22,RT2,33,38,2022-05-07
633,16563,07-May-22,RT2,37,38,2022-05-07
634,16559,07-May-22,RT2,36,41,2022-05-07
635,19559,07-May-22,RT2,28,41,2022-05-07
636,19558,07-May-22,RT2,23,39,2022-05-07
637,17559,07-May-22,RT2,33,39,2022-05-07
638,16560,07-May-22,RT2,24,34,2022-05-07
639,18562,07-May-22,RT2,28,34,2022-05-07
640,18559,07-May-22,RT2,28,44,2022-05-07
641,17563,07-May-22,RT2,39,44,2022-05-07
642,17562,07-May-22,RT2,16,30,2022-05-07
643,18558,07-May-22,RT2,22,30,2022-05-07
644,17564,07-May-22,RT2,21,40,2022-05-07
645,18561,07-May-22,RT2,40,40,2022-05-07
646,18560,07-May-22,RT2,38,40,2022-05-07
647,17560,07-May-22,RT2,31,45,2022-05-07
648,19561,07-May-22,RT2,34,45,2022-05-07
649,19563,07-May-22,RT2,31,45,2022-05-07
650,16559,07-May-22,RT1,28,30,2022-05-07
651,19562,07-May-22,RT3,26,29,2022-05-07
652,19561,07-May-22,RT3,22,29,2022-05-07
653,18562,07-May-22,RT3,29,29,2022-05-07
654,17558,07-May-22,RT3,19,27,2022-05-07
655,17562,07-May-22,RT3,16,27,2022-05-07
656,19559,07-May-22,RT3,20,27,2022-05-07
657,16559,07-May-22,RT3,28,32,2022-05-07
658,16558,07-May-22,RT3,7,8,2022-05-07
659,17560,07-May-22,RT3,18,25,2022-05-07
660,18561,07-May-22,RT3,21,25,2022-05-07
661,16561,07-May-22,RT3,20,21,2022-05-07
662,16563,07-May-22,RT3,17,20,2022-05-07
663,17561,07-May-22,RT3,19,19,2022-05-07
664,18558,07-May-22,RT3,19,26,2022-05-07
665,18560,07-May-22,RT3,20,24,2022-05-07
666,18563,07-May-22,RT3,18,23,2022-05-07
667,19560,07-May-22,RT3,16,19,2022-05-07
668,17563,07-May-22,RT3,15,16,2022-05-07
669,18559,07-May-22,RT3,15,23,2022-05-07
670,17564,07-May-22,RT3,15,24,2022-05-07
671,16560,07-May-22,RT3,14,20,2022-05-07
672,16562,07-May-22,RT3,14,18,2022-05-07
673,17559,07-May-22,RT3,14,16,2022-05-07
674,19558,07-May-22,RT3,12,21,2022-05-07
675,19559,07-May-22,RT4,2,3,2022-05-07
676,16562,07-May-22,RT4,4,6,2022-05-07
677,19558,07-May-22,RT4,4,7,2022-05-07
678,17561,07-May-22,RT4,4,4,2022-05-07
679,16560,07-May-22,RT4,5,7,2022-05-07
680,17558,07-May-22,RT4,5,6,2022-05-07
681,19561,07-May-22,RT4,5,7,2022-05-07
682,19563,07-May-22,RT4,5,6,2022-05-07
683,16561,07-May-22,RT4,9,10,2022-05-07
684,17560,07-May-22,RT4,10,13,2022-05-07
685,18561,07-May-22,RT4,8,9,2022-05-07
686,17564,07-May-22,RT4,12,17,2022-05-07
687,18560,07-May-22,RT4,14,15,2022-05-07
688,19560,07-May-22,RT4,16,16,2022-05-07
689,18559,07-May-22,RT4,13,19,2022-05-07
690,17563,07-May-22,RT4,16,19,2022-05-07
691,19562,07-May-22,RT4,13,14,2022-05-07
692,17559,07-May-22,RT4,14,14,2022-05-07
693,18558,07-May-22,RT4,15,20,2022-05-07
694,18562,07-May-22,RT4,19,20,2022-05-07
695,18563,07-May-22,RT4,12,18,2022-05-07
696,16563,07-May-22,RT4,15,18,2022-05-07
697,16559,07-May-22,RT4,16,18,2022-05-07
698,17562,07-May-22,RT4,3,6,2022-05-07
699,16558,07-May-22,RT4,3,3,2022-05-07
700,16559,08-May-22,RT1,28,30,2022-05-08
701,18560,08-May-22,RT1,25,30,2022-05-08
702,19562,08-May-22,RT1,27,30,2022-05-08
703,19563,08-May-22,RT1,22,30,2022-05-08
704,17558,08-May-22,RT1,15,19,2022-05-08
705,16558,08-May-22,RT1,18,19,2022-05-08
706,17560,08-May-22,RT1,29,40,2022-05-08
707,19558,08-May-22,RT1,23,40,2022-05-08
708,19560,08-May-22,RT1,22,26,2022-05-08
709,17561,08-May-22,RT1,26,26,2022-05-08
710,16560,08-May-22,RT1,26,34,2022-05-08
711,16561,08-May-22,RT1,15,18,2022-05-08
712,16562,08-May-22,RT1,23,31,2022-05-08
713,16563,08-May-22,RT1,39,41,2022-05-08
714,17559,08-May-22,RT1,31,32,2022-05-08
715,17562,08-May-22,RT1,12,20,2022-05-08
716,17563,08-May-22,RT1,20,25,2022-05-08
717,18558,08-May-22,RT1,12,15,2022-05-08
718,18559,08-May-22,RT1,25,42,2022-05-08
719,18561,08-May-22,RT1,28,33,2022-05-08
720,18562,08-May-22,RT1,34,38,2022-05-08
721,18563,08-May-22,RT1,19,27,2022-05-08
722,19559,08-May-22,RT1,18,24,2022-05-08
723,19561,08-May-22,RT1,26,36,2022-05-08
724,17564,08-May-22,RT1,10,16,2022-05-08
725,19562,08-May-22,RT2,23,23,2022-05-08
726,18563,08-May-22,RT2,20,29,2022-05-08
727,17561,08-May-22,RT2,32,36,2022-05-08
728,17558,08-May-22,RT2,38,50,2022-05-08
729,16562,08-May-22,RT2,31,43,2022-05-08
730,16561,08-May-22,RT2,21,24,2022-05-08
731,16558,08-May-22,RT2,20,22,2022-05-08
732,19560,08-May-22,RT2,33,38,2022-05-08
733,16563,08-May-22,RT2,33,38,2022-05-08
734,16559,08-May-22,RT2,39,41,2022-05-08
735,19559,08-May-22,RT2,29,41,2022-05-08
736,19558,08-May-22,RT2,23,39,2022-05-08
737,17559,08-May-22,RT2,35,39,2022-05-08
738,16560,08-May-22,RT2,25,34,2022-05-08
739,18562,08-May-22,RT2,32,34,2022-05-08
740,18559,08-May-22,RT2,25,44,2022-05-08
741,17563,08-May-22,RT2,37,44,2022-05-08
742,17562,08-May-22,RT2,19,30,2022-05-08
743,18558,08-May-22,RT2,22,30,2022-05-08
744,17564,08-May-22,RT2,25,40,2022-05-08
745,18561,08-May-22,RT2,40,40,2022-05-08
746,18560,08-May-22,RT2,35,40,2022-05-08
747,17560,08-May-22,RT2,32,45,2022-05-08
748,19561,08-May-22,RT2,33,45,2022-05-08
749,19563,08-May-22,RT2,32,45,2022-05-08
750,19563,08-May-22,RT3,21,29,2022-05-08
751,19562,08-May-22,RT3,24,29,2022-05-08
752,19561,08-May-22,RT3,22,29,2022-05-08
753,18562,08-May-22,RT3,27,29,2022-05-08
754,17558,08-May-22,RT3,21,27,2022-05-08
755,17562,08-May-22,RT3,15,27,2022-05-08
756,19559,08-May-22,RT3,20,27,2022-05-08
757,16559,08-May-22,RT3,30,32,2022-05-08
758,17560,08-May-22,RT3,19,25,2022-05-08
759,18561,08-May-22,RT3,22,25,2022-05-08
760,16561,08-May-22,RT3,18,21,2022-05-08
761,16563,08-May-22,RT3,18,20,2022-05-08
762,17561,08-May-22,RT3,17,19,2022-05-08
763,17563,08-May-22,RT3,16,16,2022-05-08
764,18558,08-May-22,RT3,20,26,2022-05-08
765,18560,08-May-22,RT3,24,24,2022-05-08
766,18563,08-May-22,RT3,18,23,2022-05-08
767,19560,08-May-22,RT3,16,19,2022-05-08
768,16560,08-May-22,RT3,15,20,2022-05-08
769,17559,08-May-22,RT3,15,16,2022-05-08
770,17564,08-May-22,RT3,15,24,2022-05-08
771,16558,08-May-22,RT3,8,8,2022-05-08
772,19558,08-May-22,RT3,13,21,2022-05-08
773,16562,08-May-22,RT3,14,18,2022-05-08
774,18559,08-May-22,RT3,14,23,2022-05-08
775,19559,08-May-22,RT4,2,3,2022-05-08
776,17558,08-May-22,RT4,4,6,2022-05-08
777,17562,08-May-22,RT4,4,6,2022-05-08
778,19563,08-May-22,RT4,4,6,2022-05-08
779,17561,08-May-22,RT4,4,4,2022-05-08
780,16560,08-May-22,RT4,5,7,2022-05-08
781,16562,08-May-22,RT4,5,6,2022-05-08
782,19558,08-May-22,RT4,5,7,2022-05-08
783,19561,08-May-22,RT4,5,7,2022-05-08
784,16561,08-May-22,RT4,9,10,2022-05-08
785,17560,08-May-22,RT4,10,13,2022-05-08
786,18561,08-May-22,RT4,8,9,2022-05-08
787,17564,08-May-22,RT4,10,17,2022-05-08
788,18560,08-May-22,RT4,15,15,2022-05-08
789,19560,08-May-22,RT4,15,16,2022-05-08
790,18559,08-May-22,RT4,12,19,2022-05-08
791,17563,08-May-22,RT4,17,19,2022-05-08
792,19562,08-May-22,RT4,13,14,2022-05-08
793,17559,08-May-22,RT4,14,14,2022-05-08
794,18558,08-May-22,RT4,14,20,2022-05-08
795,18562,08-May-22,RT4,18,20,2022-05-08
796,18563,08-May-22,RT4,14,18,2022-05-08
797,16563,08-May-22,RT4,17,18,2022-05-08
798,16559,08-May-22,RT4,17,18,2022-05-08
799,16558,08-May-22,RT4,3,3,2022-05-08
800,16559,09-May-22,RT1,20,30,2022-05-09
801,18560,09-May-22,RT1,21,30,2022-05-09
802,19562,09-May-22,RT1,20,30,2022-05-09
803,19563,09-May-22,RT1,15,30,2022-05-09
804,17558,09-May-22,RT1,10,19,2022-05-09
805,16558,09-May-22,RT1,11,19,2022-05-09
806,17560,09-May-22,RT1,18,40,2022-05-09
807,19558,09-May-22,RT1,18,40,2022-05-09
808,19560,09-May-22,RT1,17,26,2022-05-09
809,17561,09-May-22,RT1,16,26,2022-05-09
810,16560,09-May-22,RT1,17,34,2022-05-09
811,16561,09-May-22,RT1,13,18,2022-05-09
812,16562,09-May-22,RT1,16,31,2022-05-09
813,16563,09-May-22,RT1,27,41,2022-05-09
814,17559,09-May-22,RT1,21,32,2022-05-09
815,17562,09-May-22,RT1,9,20,2022-05-09
816,17563,09-May-22,RT1,16,25,2022-05-09
817,18558,09-May-22,RT1,7,15,2022-05-09
818,18559,09-May-22,RT1,15,42,2022-05-09
819,18561,09-May-22,RT1,21,33,2022-05-09
820,18562,09-May-22,RT1,25,38,2022-05-09
821,18563,09-May-22,RT1,13,27,2022-05-09
822,19559,09-May-22,RT1,11,24,2022-05-09
823,19561,09-May-22,RT1,17,36,2022-05-09
824,17564,09-May-22,RT1,7,16,2022-05-09
825,19562,09-May-22,RT2,13,23,2022-05-09
826,18563,09-May-22,RT2,13,29,2022-05-09
827,17561,09-May-22,RT2,23,36,2022-05-09
828,17558,09-May-22,RT2,24,50,2022-05-09
829,16562,09-May-22,RT2,21,43,2022-05-09
830,16561,09-May-22,RT2,14,24,2022-05-09
831,16558,09-May-22,RT2,14,22,2022-05-09
832,19560,09-May-22,RT2,24,38,2022-05-09
833,16563,09-May-22,RT2,24,38,2022-05-09
834,16559,09-May-22,RT2,28,41,2022-05-09
835,19559,09-May-22,RT2,19,41,2022-05-09
836,19558,09-May-22,RT2,18,39,2022-05-09
837,17559,09-May-22,RT2,22,39,2022-05-09
838,16560,09-May-22,RT2,18,34,2022-05-09
839,18562,09-May-22,RT2,20,34,2022-05-09
840,18559,09-May-22,RT2,21,44,2022-05-09
841,17563,09-May-22,RT2,29,44,2022-05-09
842,17562,09-May-22,RT2,13,30,2022-05-09
843,18558,09-May-22,RT2,15,30,2022-05-09
844,17564,09-May-22,RT2,15,40,2022-05-09
845,18561,09-May-22,RT2,27,40,2022-05-09
846,18560,09-May-22,RT2,30,40,2022-05-09
847,17560,09-May-22,RT2,22,45,2022-05-09
848,19561,09-May-22,RT2,24,45,2022-05-09
849,19563,09-May-22,RT2,24,45,2022-05-09
850,19563,09-May-22,RT3,13,29,2022-05-09
851,19562,09-May-22,RT3,17,29,2022-05-09
852,19561,09-May-22,RT3,15,29,2022-05-09
853,18562,09-May-22,RT3,19,29,2022-05-09
854,17558,09-May-22,RT3,12,27,2022-05-09
855,17562,09-May-22,RT3,12,27,2022-05-09
856,19559,09-May-22,RT3,14,27,2022-05-09
857,16559,09-May-22,RT3,20,32,2022-05-09
858,16558,09-May-22,RT3,5,8,2022-05-09
859,18561,09-May-22,RT3,16,25,2022-05-09
860,18560,09-May-22,RT3,16,24,2022-05-09
861,19558,09-May-22,RT3,8,21,2022-05-09
862,16561,09-May-22,RT3,13,21,2022-05-09
863,16563,09-May-22,RT3,13,20,2022-05-09
864,18558,09-May-22,RT3,14,26,2022-05-09
865,16562,09-May-22,RT3,9,18,2022-05-09
866,18559,09-May-22,RT3,9,23,2022-05-09
867,16560,09-May-22,RT3,10,20,2022-05-09
868,17559,09-May-22,RT3,10,16,2022-05-09
869,17563,09-May-22,RT3,10,16,2022-05-09
870,17564,09-May-22,RT3,10,24,2022-05-09
871,17560,09-May-22,RT3,12,25,2022-05-09
872,17561,09-May-22,RT3,12,19,2022-05-09
873,19560,09-May-22,RT3,12,19,2022-05-09
874,18563,09-May-22,RT3,11,23,2022-05-09
875,17562,09-May-22,RT4,2,6,2022-05-09
876,19559,09-May-22,RT4,2,3,2022-05-09
877,16558,09-May-22,RT4,2,3,2022-05-09
878,16560,09-May-22,RT4,4,7,2022-05-09
879,19561,09-May-22,RT4,4,7,2022-05-09
880,18561,09-May-22,RT4,5,9,2022-05-09
881,16561,09-May-22,RT4,6,10,2022-05-09
882,17564,09-May-22,RT4,6,17,2022-05-09
883,17560,09-May-22,RT4,8,13,2022-05-09
884,18560,09-May-22,RT4,9,15,2022-05-09
885,19560,09-May-22,RT4,9,16,2022-05-09
886,18559,09-May-22,RT4,8,19,2022-05-09
887,17563,09-May-22,RT4,11,19,2022-05-09
888,19562,09-May-22,RT4,8,14,2022-05-09
889,17559,09-May-22,RT4,9,14,2022-05-09
890,18558,09-May-22,RT4,11,20,2022-05-09
891,18562,09-May-22,RT4,12,20,2022-05-09
892,18563,09-May-22,RT4,9,18,2022-05-09
893,16563,09-May-22,RT4,12,18,2022-05-09
894,16559,09-May-22,RT4,11,18,2022-05-09
895,16562,09-May-22,RT4,3,6,2022-05-09
896,17558,09-May-22,RT4,3,6,2022-05-09
897,19563,09-May-22,RT4,3,6,2022-05-09
898,19558,09-May-22,RT4,3,7,2022-05-09
899,17561,09-May-22,RT4,3,4,2022-05-09
900,19563,10-May-22,RT3,15,29,2022-05-10
901,18560,10-May-22,RT1,19,30,2022-05-10
902,19562,10-May-22,RT1,18,30,2022-05-10
903,19563,10-May-22,RT1,16,30,2022-05-10
904,17558,10-May-22,RT1,11,19,2022-05-10
905,16558,10-May-22,RT1,10,19,2022-05-10
906,17560,10-May-22,RT1,19,40,2022-05-10
907,19558,10-May-22,RT1,18,40,2022-05-10
908,19560,10-May-22,RT1,17,26,2022-05-10
909,17561,10-May-22,RT1,14,26,2022-05-10
910,16560,10-May-22,RT1,16,34,2022-05-10
911,16561,10-May-22,RT1,11,18,2022-05-10
912,16562,10-May-22,RT1,14,31,2022-05-10
913,16563,10-May-22,RT1,26,41,2022-05-10
914,17559,10-May-22,RT1,20,32,2022-05-10
915,17562,10-May-22,RT1,9,20,2022-05-10
916,17563,10-May-22,RT1,14,25,2022-05-10
917,18558,10-May-22,RT1,8,15,2022-05-10
918,18559,10-May-22,RT1,19,42,2022-05-10
919,18561,10-May-22,RT1,21,33,2022-05-10
920,18562,10-May-22,RT1,23,38,2022-05-10
921,18563,10-May-22,RT1,15,27,2022-05-10
922,19559,10-May-22,RT1,14,24,2022-05-10
923,19561,10-May-22,RT1,18,36,2022-05-10
924,17564,10-May-22,RT1,6,16,2022-05-10
925,19562,10-May-22,RT2,15,23,2022-05-10
926,18563,10-May-22,RT2,15,29,2022-05-10
927,17561,10-May-22,RT2,22,36,2022-05-10
928,17558,10-May-22,RT2,24,50,2022-05-10
929,16562,10-May-22,RT2,24,43,2022-05-10
930,16561,10-May-22,RT2,13,24,2022-05-10
931,16558,10-May-22,RT2,12,22,2022-05-10
932,19560,10-May-22,RT2,23,38,2022-05-10
933,16563,10-May-22,RT2,23,38,2022-05-10
934,16559,10-May-22,RT2,25,41,2022-05-10
935,19559,10-May-22,RT2,19,41,2022-05-10
936,19558,10-May-22,RT2,14,39,2022-05-10
937,17559,10-May-22,RT2,27,39,2022-05-10
938,16560,10-May-22,RT2,19,34,2022-05-10
939,18562,10-May-22,RT2,26,34,2022-05-10
940,18559,10-May-22,RT2,22,44,2022-05-10
941,17563,10-May-22,RT2,28,44,2022-05-10
942,17562,10-May-22,RT2,11,30,2022-05-10
943,18558,10-May-22,RT2,14,30,2022-05-10
944,17564,10-May-22,RT2,17,40,2022-05-10
945,18561,10-May-22,RT2,25,40,2022-05-10
946,18560,10-May-22,RT2,25,40,2022-05-10
947,17560,10-May-22,RT2,23,45,2022-05-10
948,19561,10-May-22,RT2,25,45,2022-05-10
949,19563,10-May-22,RT2,25,45,2022-05-10
950,16559,10-May-22,RT1,18,30,2022-05-10
951,19562,10-May-22,RT3,19,29,2022-05-10
952,19561,10-May-22,RT3,16,29,2022-05-10
953,18562,10-May-22,RT3,19,29,2022-05-10
954,17558,10-May-22,RT3,12,27,2022-05-10
955,17562,10-May-22,RT3,12,27,2022-05-10
956,19559,10-May-22,RT3,14,27,2022-05-10
957,16559,10-May-22,RT3,20,32,2022-05-10
958,16558,10-May-22,RT3,4,8,2022-05-10
959,18561,10-May-22,RT3,17,25,2022-05-10
960,18558,10-May-22,RT3,13,26,2022-05-10
961,16561,10-May-22,RT3,14,21,2022-05-10
962,16563,10-May-22,RT3,14,20,2022-05-10
963,17560,10-May-22,RT3,14,25,2022-05-10
964,18560,10-May-22,RT3,14,24,2022-05-10
965,16560,10-May-22,RT3,9,20,2022-05-10
966,16562,10-May-22,RT3,9,18,2022-05-10
967,17563,10-May-22,RT3,9,16,2022-05-10
968,19558,10-May-22,RT3,9,21,2022-05-10
969,17564,10-May-22,RT3,9,24,2022-05-10
970,17559,10-May-22,RT3,10,16,2022-05-10
971,18559,10-May-22,RT3,10,23,2022-05-10
972,19560,10-May-22,RT3,10,19,2022-05-10
973,17561,10-May-22,RT3,12,19,2022-05-10
974,18563,10-May-22,RT3,12,23,2022-05-10
975,19559,10-May-22,RT4,2,3,2022-05-10
976,16558,10-May-22,RT4,2,3,2022-05-10
977,16562,10-May-22,RT4,4,6,2022-05-10
978,16560,10-May-22,RT4,4,7,2022-05-10
979,18561,10-May-22,RT4,5,9,2022-05-10
980,16561,10-May-22,RT4,6,10,2022-05-10
981,17560,10-May-22,RT4,6,13,2022-05-10
982,17564,10-May-22,RT4,7,17,2022-05-10
983,18560,10-May-22,RT4,9,15,2022-05-10
984,19560,10-May-22,RT4,11,16,2022-05-10
985,18559,10-May-22,RT4,8,19,2022-05-10
986,17563,10-May-22,RT4,12,19,2022-05-10
987,19562,10-May-22,RT4,9,14,2022-05-10
988,17559,10-May-22,RT4,10,14,2022-05-10
989,18558,10-May-22,RT4,10,20,2022-05-10
990,18562,10-May-22,RT4,13,20,2022-05-10
991,18563,10-May-22,RT4,9,18,2022-05-10
992,16563,10-May-22,RT4,11,18,2022-05-10
993,16559,10-May-22,RT4,13,18,2022-05-10
994,17558,10-May-22,RT4,3,6,2022-05-10
995,17562,10-May-22,RT4,3,6,2022-05-10
996,19563,10-May-22,RT4,3,6,2022-05-10
997,19558,10-May-22,RT4,3,7,2022-05-10
998,19561,10-May-22,RT4,3,7,2022-05-10
999,17561,10-May-22,RT4,3,4,2022-05-10
1000,16559,11-May-22,RT1,17,30,2022-05-11
1001,19562,11-May-22,RT1,21,30,2022-05-11
1002,19563,11-May-22,RT1,15,30,2022-05-11
1003,17558,11-May-22,RT1,11,19,2022-05-11
1004,16558,11-May-22,RT1,12,19,2022-05-11
1005,17560,11-May-22,RT1,21,40,2022-05-11
1006,19558,11-May-22,RT1,19,40,2022-05-11
1007,19560,11-May-22,RT1,17,26,2022-05-11
1008,17561,11-May-22,RT1,17,26,2022-05-11
1009,16560,11-May-22,RT1,18,34,2022-05-11
1010,16561,11-May-22,RT1,9,18,2022-05-11
1011,16562,11-May-22,RT1,16,31,2022-05-11
1012,16563,11-May-22,RT1,28,41,2022-05-11
1013,17559,11-May-22,RT1,23,32,2022-05-11
1014,17562,11-May-22,RT1,9,20,2022-05-11
1015,17563,11-May-22,RT1,16,25,2022-05-11
1016,18558,11-May-22,RT1,8,15,2022-05-11
1017,18559,11-May-22,RT1,18,42,2022-05-11
1018,18561,11-May-22,RT1,20,33,2022-05-11
1019,18562,11-May-22,RT1,24,38,2022-05-11
1020,18563,11-May-22,RT1,11,27,2022-05-11
1021,19559,11-May-22,RT1,13,24,2022-05-11
1022,19561,11-May-22,RT1,18,36,2022-05-11
1023,17564,11-May-22,RT1,7,16,2022-05-11
1024,19562,11-May-22,RT2,14,23,2022-05-11
1025,18563,11-May-22,RT2,15,29,2022-05-11
1026,17561,11-May-22,RT2,23,36,2022-05-11
1027,17558,11-May-22,RT2,26,50,2022-05-11
1028,16562,11-May-22,RT2,21,43,2022-05-11
1029,16561,11-May-22,RT2,17,24,2022-05-11
1030,16558,11-May-22,RT2,13,22,2022-05-11
1031,19560,11-May-22,RT2,26,38,2022-05-11
1032,16563,11-May-22,RT2,24,38,2022-05-11
1033,16559,11-May-22,RT2,23,41,2022-05-11
1034,19559,11-May-22,RT2,19,41,2022-05-11
1035,19558,11-May-22,RT2,17,39,2022-05-11
1036,17559,11-May-22,RT2,22,39,2022-05-11
1037,16560,11-May-22,RT2,18,34,2022-05-11
1038,18562,11-May-22,RT2,20,34,2022-05-11
1039,18559,11-May-22,RT2,21,44,2022-05-11
1040,17563,11-May-22,RT2,28,44,2022-05-11
1041,17562,11-May-22,RT2,12,30,2022-05-11
1042,18558,11-May-22,RT2,15,30,2022-05-11
1043,17564,11-May-22,RT2,19,40,2022-05-11
1044,18561,11-May-22,RT2,28,40,2022-05-11
1045,18560,11-May-22,RT2,26,40,2022-05-11
1046,17560,11-May-22,RT2,24,45,2022-05-11
1047,19561,11-May-22,RT2,22,45,2022-05-11
1048,19563,11-May-22,RT2,23,45,2022-05-11
1049,19563,11-May-22,RT3,16,29,2022-05-11
1050,18560,11-May-22,RT1,20,30,2022-05-11
1051,19562,11-May-22,RT3,18,29,2022-05-11
1052,19561,11-May-22,RT3,15,29,2022-05-11
1053,18562,11-May-22,RT3,18,29,2022-05-11
1054,17558,11-May-22,RT3,14,27,2022-05-11
1055,17562,11-May-22,RT3,12,27,2022-05-11
1056,19559,11-May-22,RT3,13,27,2022-05-11
1057,16559,11-May-22,RT3,21,32,2022-05-11
1058,16558,11-May-22,RT3,5,8,2022-05-11
1059,18561,11-May-22,RT3,15,25,2022-05-11
1060,18558,11-May-22,RT3,15,26,2022-05-11
1061,17560,11-May-22,RT3,14,25,2022-05-11
1062,18560,11-May-22,RT3,14,24,2022-05-11
1063,17559,11-May-22,RT3,9,16,2022-05-11
1064,17563,11-May-22,RT3,9,16,2022-05-11
1065,18559,11-May-22,RT3,9,23,2022-05-11
1066,19558,11-May-22,RT3,9,21,2022-05-11
1067,17564,11-May-22,RT3,9,24,2022-05-11
1068,16562,11-May-22,RT3,10,18,2022-05-11
