,index,customer_id,month,category,payment_type,spend
455,1900,ATQCUS2768,June,Food,Credit Card,390.0
456,1907,ATQCUS0007,June,Health & Wellness,Credit Card,338.0
457,1910,ATQCUS0445,October,Entertainment,Credit Card,571.0
458,1917,ATQCUS3840,July,Groceries,Credit Card,186.0
459,1921,ATQCUS1594,August,Others,Credit Card,272.0
460,1922,ATQCUS2832,July,Entertainment,Credit Card,126.0
461,1924,ATQCUS3977,June,Health & Wellness,Credit Card,1311.0
462,1928,ATQCUS3526,July,Food,Credit Card,733.0
463,1932,ATQCUS2831,May,Food,Credit Card,218.0
464,1935,ATQCUS2193,June,Apparel,Credit Card,1150.0
465,1943,ATQCUS1099,June,Groceries,Credit Card,1800.0
466,1947,ATQCUS2308,May,Apparel,Credit Card,465.0
467,1949,ATQCUS0163,October,Food,Credit Card,1029.0
468,1952,ATQCUS3537,May,Others,Credit Card,526.0
469,1966,ATQCUS3153,May,Bills,Credit Card,339.0
470,1968,ATQCUS1435,September,Groceries,Credit Card,940.0
471,2003,ATQCUS1937,August,Apparel,Credit Card,238.0
472,2004,ATQCUS0867,October,Bills,Credit Card,1710.0
473,2008,ATQCUS3490,August,Health & Wellness,Credit Card,488.0
474,2010,ATQCUS1940,August,Others,Credit Card,132.0
475,2019,ATQCUS2689,July,Apparel,Credit Card,898.0
476,2020,ATQCUS0266,September,Entertainment,Credit Card,923.0
477,2021,ATQCUS3522,July,Health & Wellness,Credit Card,828.0
478,2023,ATQCUS0432,June,Travel,Credit Card,947.0
479,2025,ATQCUS2777,September,Electronics,Credit Card,1179.0
480,2028,ATQCUS1222,October,Health & Wellness,Credit Card,1640.0
481,2033,ATQCUS3100,July,Apparel,Credit Card,280.0
482,2037,ATQCUS0314,May,Food,Credit Card,318.0
483,2039,ATQCUS2244,July,Food,Credit Card,615.0
484,2045,ATQCUS0702,July,Apparel,Credit Card,244.0
485,2047,ATQCUS2372,September,Bills,Credit Card,1823.0
486,2052,ATQCUS2157,September,Electronics,Credit Card,815.0
487,2057,ATQCUS0754,May,Electronics,Credit Card,1263.0
488,2064,ATQCUS0239,June,Food,Credit Card,514.0
489,2065,ATQCUS2382,June,Electronics,Credit Card,1389.0
490,2073,ATQCUS2368,August,Groceries,Credit Card,1459.0
491,2075,ATQCUS1012,June,Health & Wellness,Credit Card,886.0
492,2088,ATQCUS1313,July,Groceries,Credit Card,861.0
493,2095,ATQCUS3512,June,Electronics,Credit Card,1622.0
494,2103,ATQCUS0152,August,Food,Credit Card,2324.0
495,2105,ATQCUS1250,August,Apparel,Credit Card,499.0
496,2107,ATQCUS1322,October,Others,Credit Card,133.0
497,2108,ATQCUS1317,June,Food,Credit Card,352.0
498,2112,ATQCUS1472,September,Travel,Credit Card,844.0
499,2115,ATQCUS0553,June,Others,Credit Card,184.0
500,2116,ATQCUS1863,August,Entertainment,Credit Card,531.0
501,2121,ATQCUS3294,May,Electronics,Credit Card,631.0
502,2123,ATQCUS0520,July,Bills,Credit Card,2527.0
503,2126,ATQCUS2352,July,Food,Credit Card,875.0
504,2127,ATQCUS0251,June,Entertainment,Credit Card,967.0
505,2131,ATQCUS2548,October,Bills,Credit Card,1441.0
506,2133,ATQCUS3836,October,Health & Wellness,Credit Card,1102.0
507,2144,ATQCUS1938,August,Bills,Credit Card,1771.0
508,2145,ATQCUS2786,September,Entertainment,Credit Card,311.0
509,2147,ATQCUS3508,August,Electronics,Credit Card,4237.0
510,2149,ATQCUS2441,July,Groceries,Credit Card,436.0
511,2153,ATQCUS2439,July,Food,Credit Card,288.0
512,2163,ATQCUS3063,July,Others,Credit Card,156.0
513,2164,ATQCUS0640,September,Electronics,Credit Card,2171.0
514,2170,ATQCUS2457,July,Electronics,Credit Card,1473.0
515,2172,ATQCUS1615,October,Bills,Credit Card,1329.0
516,2174,ATQCUS3913,October,Bills,Credit Card,2536.0
517,2176,ATQCUS1589,August,Groceries,Credit Card,1413.0
518,2179,ATQCUS0121,September,Apparel,Credit Card,314.0
519,2181,ATQCUS3530,June,Travel,Credit Card,829.0
520,2186,ATQCUS1301,October,Entertainment,Credit Card,349.0
521,2195,ATQCUS3274,October,Travel,Credit Card,274.0
522,2201,ATQCUS0616,June,Electronics,Credit Card,1996.0
523,2202,ATQCUS3998,August,Electronics,Credit Card,687.0
524,2205,ATQCUS3235,August,Apparel,Credit Card,358.0
525,2208,ATQCUS1075,August,Electronics,Credit Card,3390.0
526,2211,ATQCUS3935,July,Bills,Credit Card,1105.0
527,2212,ATQCUS3837,June,Groceries,Credit Card,207.0
528,2216,ATQCUS2416,July,Apparel,Credit Card,476.0
529,2220,ATQCUS2213,September,Electronics,Credit Card,3148.0
530,2221,ATQCUS1945,August,Health & Wellness,Credit Card,407.0
531,2227,ATQCUS3934,July,Electronics,Credit Card,655.0
532,2230,ATQCUS3501,May,Health & Wellness,Credit Card,1579.0
533,2232,ATQCUS3508,September,Apparel,Credit Card,629.0
534,2239,ATQCUS2645,June,Food,Credit Card,991.0
535,2241,ATQCUS1346,August,Entertainment,Credit Card,1107.0
536,2249,ATQCUS0626,August,Others,Credit Card,529.0
537,2253,ATQCUS2236,August,Others,Credit Card,420.0
538,2258,ATQCUS3608,August,Apparel,Credit Card,150.0
539,2260,ATQCUS3695,May,Food,Credit Card,464.0
540,2276,ATQCUS3605,July,Health & Wellness,Credit Card,315.0
541,2277,ATQCUS3981,September,Food,Credit Card,861.0
542,2283,ATQCUS2605,October,Electronics,Credit Card,879.0
543,2288,ATQCUS2045,June,Travel,Credit Card,354.0
544,2290,ATQCUS0119,August,Others,Credit Card,66.0
545,2297,ATQCUS3579,May,Food,Credit Card,545.0
546,2300,ATQCUS3348,May,Electronics,Credit Card,383.0
547,2304,ATQCUS1995,May,Travel,Credit Card,422.0
548,2305,ATQCUS3370,October,Groceries,Credit Card,234.0
549,2307,ATQCUS1518,October,Travel,Credit Card,511.0
550,2312,ATQCUS3198,June,Apparel,Credit Card,827.0
551,2313,ATQCUS1909,June,Health & Wellness,Credit Card,1104.0
552,2314,ATQCUS0730,June,Groceries,Credit Card,529.0
553,2326,ATQCUS1705,August,Groceries,Credit Card,1217.0
554,2327,ATQCUS2557,September,Travel,Credit Card,2761.0
555,2328,ATQCUS2891,May,Health & Wellness,Credit Card,3505.0
556,2329,ATQCUS3636,October,Food,Credit Card,910.0
557,2341,ATQCUS2402,September,Travel,Credit Card,1416.0
558,2342,ATQCUS2345,September,Groceries,Credit Card,1267.0
559,2344,ATQCUS3889,September,Health & Wellness,Credit Card,371.0
560,2348,ATQCUS0419,August,Groceries,Credit Card,1767.0
561,2349,ATQCUS1456,July,Apparel,Credit Card,142.0
562,2351,ATQCUS2628,October,Entertainment,Credit Card,419.0
563,2352,ATQCUS1594,October,Apparel,Credit Card,311.0
564,2356,ATQCUS2384,May,Apparel,Credit Card,697.0
565,2359,ATQCUS2632,October,Groceries,Credit Card,668.0
566,2360,ATQCUS1134,July,Electronics,Credit Card,1489.0
567,2361,ATQCUS3574,June,Food,Credit Card,577.0
568,2369,ATQCUS0417,August,Entertainment,Credit Card,483.0
569,2370,ATQCUS0519,August,Food,Credit Card,961.0
570,2371,ATQCUS1865,October,Health & Wellness,Credit Card,859.0
571,2381,ATQCUS0589,August,Electronics,Credit Card,1644.0
572,2383,ATQCUS3383,June,Apparel,Credit Card,551.0
573,2387,ATQCUS1109,October,Food,Credit Card,508.0
574,2389,ATQCUS2535,June,Apparel,Credit Card,1026.0
575,2392,ATQCUS3079,May,Apparel,Credit Card,333.0
576,2394,ATQCUS0829,June,Electronics,Credit Card,1840.0
577,2400,ATQCUS3308,August,Apparel,Credit Card,713.0
578,2404,ATQCUS3624,September,Bills,Credit Card,4710.0
579,2405,ATQCUS0556,August,Groceries,Credit Card,1158.0
580,2407,ATQCUS2665,September,Food,Credit Card,1176.0
581,2414,ATQCUS0228,May,Electronics,Credit Card,2311.0
582,2420,ATQCUS1109,July,Electronics,Credit Card,1741.0
583,2423,ATQCUS3942,September,Bills,Credit Card,2984.0
584,2430,ATQCUS0263,October,Others,Credit Card,227.0
585,2437,ATQCUS3435,September,Travel,Credit Card,416.0
586,2439,ATQCUS3614,October,Travel,Credit Card,736.0
587,2445,ATQCUS1605,September,Health & Wellness,Credit Card,837.0
588,2449,ATQCUS2291,July,Electronics,Credit Card,1480.0
589,2450,ATQCUS3140,July,Food,Credit Card,1305.0
590,2457,ATQCUS2494,September,Apparel,Credit Card,815.0
591,2464,ATQCUS3984,July,Groceries,Credit Card,1044.0
592,2472,ATQCUS2024,August,Entertainment,Credit Card,382.0
593,2477,ATQCUS2380,June,Groceries,Credit Card,976.0
594,2484,ATQCUS0699,September,Groceries,Credit Card,1503.0
595,2491,ATQCUS0634,October,Electronics,Credit Card,1899.0
596,2500,ATQCUS2181,August,Apparel,Credit Card,1265.0
597,2501,ATQCUS0894,October,Entertainment,Credit Card,1270.0
598,2502,ATQCUS3336,May,Food,Credit Card,496.0
599,2503,ATQCUS3167,July,Food,Credit Card,896.0
600,2504,ATQCUS1076,August,Apparel,Credit Card,904.0
601,2507,ATQCUS2443,May,Health & Wellness,Credit Card,544.0
602,2510,ATQCUS3405,July,Others,Credit Card,73.0
603,2512,ATQCUS3581,October,Electronics,Credit Card,2012.0
604,2520,ATQCUS1291,May,Travel,Credit Card,557.0
605,2532,ATQCUS3642,May,Electronics,Credit Card,616.0
606,2537,ATQCUS3155,October,Food,Credit Card,1188.0
607,2539,ATQCUS2008,October,Electronics,Credit Card,989.0
608,2541,ATQCUS3620,October,Health & Wellness,Credit Card,941.0
609,2546,ATQCUS3385,August,Others,Credit Card,203.0
610,2548,ATQCUS0140,October,Others,Credit Card,729.0
611,2551,ATQCUS0498,October,Apparel,Credit Card,236.0
612,2559,ATQCUS0073,August,Entertainment,Credit Card,1499.0
613,2563,ATQCUS3343,July,Travel,Credit Card,196.0
614,2568,ATQCUS3063,May,Electronics,Credit Card,263.0
615,2573,ATQCUS1480,September,Others,Credit Card,88.0
616,2581,ATQCUS0291,July,Entertainment,Credit Card,576.0
617,2582,ATQCUS3933,June,Travel,Credit Card,963.0
618,2586,ATQCUS3158,October,Groceries,Credit Card,977.0
619,2604,ATQCUS2778,June,Health & Wellness,Credit Card,2093.0
620,2606,ATQCUS1708,July,Food,Credit Card,654.0
621,2610,ATQCUS0659,July,Health & Wellness,Credit Card,360.0
622,2611,ATQCUS2638,October,Health & Wellness,Credit Card,4299.0
623,2612,ATQCUS3928,June,Apparel,Credit Card,736.0
624,2614,ATQCUS3116,September,Entertainment,Credit Card,301.0
625,2619,ATQCUS0049,September,Apparel,Credit Card,721.0
626,2628,ATQCUS1481,August,Health & Wellness,Credit Card,495.0
627,2629,ATQCUS2397,July,Travel,Credit Card,879.0
628,2635,ATQCUS3425,June,Electronics,Credit Card,793.0
629,2636,ATQCUS1205,October,Bills,Credit Card,2755.0
630,2642,ATQCUS1345,June,Health & Wellness,Credit Card,1062.0
631,2648,ATQCUS1640,May,Health & Wellness,Credit Card,618.0
632,2653,ATQCUS3175,October,Electronics,Credit Card,715.0
633,2659,ATQCUS1126,August,Travel,Credit Card,1166.0
634,2666,ATQCUS0011,October,Others,Credit Card,348.0
635,2683,ATQCUS1587,May,Health & Wellness,Credit Card,1202.0
636,2686,ATQCUS0095,September,Others,Credit Card,113.0
637,2687,ATQCUS2907,August,Health & Wellness,Credit Card,3832.0
638,2694,ATQCUS0299,May,Groceries,Credit Card,1244.0
639,2697,ATQCUS2915,September,Electronics,Credit Card,1410.0
640,2701,ATQCUS0420,August,Food,Credit Card,555.0
641,2702,ATQCUS3633,July,Travel,Credit Card,1251.0
642,2707,ATQCUS1394,October,Travel,Credit Card,562.0
643,2716,ATQCUS1162,June,Food,Credit Card,574.0
644,2720,ATQCUS3295,September,Electronics,Credit Card,887.0
645,2725,ATQCUS3069,June,Apparel,Credit Card,573.0
646,2729,ATQCUS3604,May,Health & Wellness,Credit Card,177.0
647,2730,ATQCUS0241,July,Health & Wellness,Credit Card,629.0
648,2734,ATQCUS2715,May,Health & Wellness,Credit Card,2584.0
649,2742,ATQCUS3210,July,Entertainment,Credit Card,1813.0
650,2746,ATQCUS0604,May,Health & Wellness,Credit Card,573.0
651,2750,ATQCUS0048,July,Health & Wellness,Credit Card,436.0
652,2752,ATQCUS3259,August,Others,Credit Card,239.0
653,2753,ATQCUS1404,August,Others,Credit Card,216.0
654,2757,ATQCUS0173,September,Electronics,Credit Card,3757.0
655,2763,ATQCUS2799,July,Food,Credit Card,678.0
656,2771,ATQCUS3020,September,Health & Wellness,Credit Card,5251.0
657,2772,ATQCUS2410,September,Apparel,Credit Card,573.0
658,2773,ATQCUS1221,May,Health & Wellness,Credit Card,2277.0
659,2777,ATQCUS0781,June,Electronics,Credit Card,2647.0
660,2778,ATQCUS2859,June,Apparel,Credit Card,338.0
661,2779,ATQCUS3043,August,Groceries,Credit Card,671.0
662,2784,ATQCUS1852,September,Bills,Credit Card,2853.0
663,2788,ATQCUS0010,October,Others,Credit Card,239.0
664,2791,ATQCUS1182,October,Apparel,Credit Card,266.0
665,2794,ATQCUS1752,October,Others,Credit Card,331.0
666,2795,ATQCUS1834,July,Food,Credit Card,289.0
667,2799,ATQCUS3340,August,Electronics,Credit Card,890.0
668,2800,ATQCUS3232,October,Travel,Credit Card,246.0
669,2801,ATQCUS0526,September,Apparel,Credit Card,506.0
670,2805,ATQCUS3916,August,Food,Credit Card,1546.0
671,2807,ATQCUS2557,May,Others,Credit Card,433.0
672,2809,ATQCUS3434,September,Food,Credit Card,686.0
673,2810,ATQCUS2002,July,Bills,Credit Card,226.0
674,2817,ATQCUS1144,August,Travel,Credit Card,1055.0
675,2819,ATQCUS0057,September,Health & Wellness,Credit Card,297.0
676,2828,ATQCUS0403,August,Others,Credit Card,384.0
677,2830,ATQCUS1267,October,Apparel,Credit Card,280.0
678,2835,ATQCUS0248,September,Groceries,Credit Card,2218.0
679,2837,ATQCUS2923,September,Bills,Credit Card,1190.0
680,2840,ATQCUS2461,May,Others,Credit Card,413.0
681,2845,ATQCUS0021,July,Entertainment,Credit Card,1777.0
682,2852,ATQCUS1378,July,Electronics,Credit Card,1355.0
683,2854,ATQCUS2503,August,Electronics,Credit Card,923.0
684,2858,ATQCUS3978,October,Apparel,Credit Card,608.0
685,2862,ATQCUS1302,July,Travel,Credit Card,670.0
686,2870,ATQCUS1407,October,Health & Wellness,Credit Card,576.0
687,2876,ATQCUS2368,June,Electronics,Credit Card,1154.0
688,2884,ATQCUS3320,July,Travel,Credit Card,194.0
689,2889,ATQCUS3060,May,Others,Credit Card,150.0
690,2892,ATQCUS2458,July,Health & Wellness,Credit Card,1823.0
691,2893,ATQCUS1118,August,Food,Credit Card,785.0
692,2900,ATQCUS1793,July,Health & Wellness,Credit Card,587.0
693,2901,ATQCUS1695,August,Groceries,Credit Card,1561.0
694,2907,ATQCUS1710,June,Bills,Credit Card,2530.0
695,2914,ATQCUS0232,July,Bills,Credit Card,3379.0
696,2915,ATQCUS1018,May,Groceries,Credit Card,1158.0
697,2919,ATQCUS1787,July,Others,Credit Card,289.0
698,2934,ATQCUS2508,June,Groceries,Credit Card,410.0
699,2935,ATQCUS3375,September,Travel,Credit Card,250.0
700,2945,ATQCUS1234,June,Travel,Credit Card,1295.0
701,2948,ATQCUS0524,September,Others,Credit Card,316.0
702,2949,ATQCUS2277,September,Entertainment,Credit Card,1196.0
703,2953,ATQCUS1538,June,Others,Credit Card,356.0
704,2955,ATQCUS3714,May,Health & Wellness,Credit Card,411.0
705,2956,ATQCUS2019,May,Apparel,Credit Card,860.0
706,2960,ATQCUS2330,June,Entertainment,Credit Card,267.0
707,2963,ATQCUS2119,June,Entertainment,Credit Card,550.0
708,2969,ATQCUS2578,October,Others,Credit Card,356.0
709,2984,ATQCUS2554,September,Apparel,Credit Card,1776.0
710,2987,ATQCUS2718,October,Health & Wellness,Credit Card,3319.0
711,2993,ATQCUS1055,September,Health & Wellness,Credit Card,1178.0
712,2995,ATQCUS1892,October,Electronics,Credit Card,569.0
713,3001,ATQCUS3753,July,Electronics,Credit Card,846.0
714,3011,ATQCUS2796,August,Bills,Credit Card,1572.0
715,3012,ATQCUS1339,July,Entertainment,Credit Card,542.0
716,3016,ATQCUS0382,July,Travel,Credit Card,920.0
717,3021,ATQCUS2271,October,Groceries,Credit Card,705.0
718,3026,ATQCUS0665,May,Electronics,Credit Card,1053.0
719,3030,ATQCUS3070,September,Travel,Credit Card,1498.0
720,3031,ATQCUS1398,July,Others,Credit Card,91.0
721,3034,ATQCUS3826,October,Apparel,Credit Card,912.0
722,3039,ATQCUS1584,July,Others,Credit Card,183.0
723,3054,ATQCUS3429,June,Electronics,Credit Card,609.0
724,3055,ATQCUS3610,July,Travel,Credit Card,417.0
725,3060,ATQCUS0099,September,Electronics,Credit Card,1270.0
726,3062,ATQCUS0389,September,Bills,Credit Card,3102.0
727,3066,ATQCUS2847,May,Entertainment,Credit Card,126.0
728,3069,ATQCUS1181,October,Bills,Credit Card,1726.0
729,3073,ATQCUS1195,July,Others,Credit Card,158.0
730,3075,ATQCUS1587,May,Electronics,Credit Card,1621.0
731,3081,ATQCUS2525,October,Health & Wellness,Credit Card,4267.0
732,3084,ATQCUS1560,October,Electronics,Credit Card,995.0
733,3090,ATQCUS2640,May,Travel,Credit Card,1073.0
734,3097,ATQCUS2450,May,Bills,Credit Card,556.0
735,3106,ATQCUS2905,May,Electronics,Credit Card,1194.0
736,3109,ATQCUS2292,June,Bills,Credit Card,1981.0
737,3113,ATQCUS1663,May,Others,Credit Card,327.0
738,3115,ATQCUS2550,August,Others,Credit Card,522.0
739,3119,ATQCUS0404,June,Food,Credit Card,571.0
740,3124,ATQCUS1118,September,Food,Credit Card,658.0
741,3142,ATQCUS3480,July,Travel,Credit Card,1480.0
742,3143,ATQCUS1099,October,Travel,Credit Card,1768.0
743,3147,ATQCUS3832,October,Entertainment,Credit Card,576.0
744,3150,ATQCUS0878,September,Groceries,Credit Card,1221.0
745,3154,ATQCUS1494,August,Food,Credit Card,308.0
746,3167,ATQCUS3999,August,Food,Credit Card,481.0
747,3172,ATQCUS0123,June,Electronics,Credit Card,720.0
748,3173,ATQCUS2034,September,Entertainment,Credit Card,1079.0
749,3176,ATQCUS3734,May,Entertainment,Credit Card,1216.0
750,3179,ATQCUS3558,May,Groceries,Credit Card,798.0
751,3181,ATQCUS2159,May,Travel,Credit Card,1220.0
752,3184,ATQCUS3480,June,Others,Credit Card,345.0
753,3186,ATQCUS2074,July,Food,Credit Card,355.0
754,3191,ATQCUS1977,September,Bills,Credit Card,2310.0
755,3195,ATQCUS3010,July,Electronics,Credit Card,507.0
756,3200,ATQCUS3870,October,Electronics,Credit Card,404.0
757,3202,ATQCUS3930,June,Others,Credit Card,443.0
758,3206,ATQCUS2161,October,Food,Credit Card,849.0
759,3208,ATQCUS3916,August,Apparel,Credit Card,1506.0
760,3212,ATQCUS3194,August,Travel,Credit Card,347.0
761,3216,ATQCUS2242,October,Health & Wellness,Credit Card,1622.0
762,3225,ATQCUS1865,June,Apparel,Credit Card,318.0
763,3227,ATQCUS1713,October,Others,Credit Card,184.0
764,3231,ATQCUS0204,July,Entertainment,Credit Card,692.0
765,3233,ATQCUS2803,October,Health & Wellness,Credit Card,2685.0
766,3236,ATQCUS2071,May,Travel,Credit Card,241.0
767,3238,ATQCUS1321,July,Health & Wellness,Credit Card,428.0
768,3241,ATQCUS0052,June,Food,Credit Card,774.0
769,3242,ATQCUS2023,May,Food,Credit Card,338.0
770,3248,ATQCUS1000,June,Health & Wellness,Credit Card,1538.0
771,3250,ATQCUS1216,October,Others,Credit Card,466.0
772,3257,ATQCUS3480,May,Groceries,Credit Card,1555.0
773,3261,ATQCUS0163,September,Travel,Credit Card,4983.0
774,3262,ATQCUS2103,July,Bills,Credit Card,3108.0
775,3263,ATQCUS1146,May,Health & Wellness,Credit Card,956.0
776,3267,ATQCUS3666,October,Entertainment,Credit Card,1442.0
777,3271,ATQCUS1853,September,Food,Credit Card,583.0
778,3281,ATQCUS1025,July,Bills,Credit Card,2226.0
779,3286,ATQCUS1791,June,Electronics,Credit Card,1017.0
780,3288,ATQCUS1425,August,Groceries,Credit Card,976.0
781,3290,ATQCUS2517,September,Electronics,Credit Card,733.0
782,3293,ATQCUS1236,June,Travel,Credit Card,1296.0
783,3294,ATQCUS1840,July,Groceries,Credit Card,826.0
784,3301,ATQCUS3548,September,Others,Credit Card,240.0
785,3303,ATQCUS0887,June,Bills,Credit Card,1488.0
786,3311,ATQCUS3369,June,Travel,Credit Card,197.0
787,3315,ATQCUS3381,July,Apparel,Credit Card,269.0
788,3316,ATQCUS0312,September,Groceries,Credit Card,2237.0
789,3319,ATQCUS2820,July,Health & Wellness,Credit Card,1034.0
790,3330,ATQCUS2846,June,Apparel,Credit Card,502.0
791,3335,ATQCUS1926,August,Others,Credit Card,216.0
792,3341,ATQCUS3851,September,Health & Wellness,Credit Card,606.0
793,3355,ATQCUS3685,October,Electronics,Credit Card,2439.0
794,3363,ATQCUS1741,August,Apparel,Credit Card,318.0
795,3367,ATQCUS3633,July,Electronics,Credit Card,1903.0
796,3372,ATQCUS2255,May,Others,Credit Card,219.0
797,3378,ATQCUS0054,May,Travel,Credit Card,225.0
798,3380,ATQCUS2385,August,Electronics,Credit Card,1240.0
799,3383,ATQCUS3897,October,Electronics,Credit Card,624.0
800,3386,ATQCUS3955,July,Electronics,Credit Card,1491.0
801,3391,ATQCUS2237,October,Health & Wellness,Credit Card,1342.0
802,3393,ATQCUS0494,May,Bills,Credit Card,1923.0
803,3394,ATQCUS1941,September,Food,Credit Card,286.0
804,3397,ATQCUS2225,May,Food,Credit Card,396.0
805,3399,ATQCUS2053,October,Electronics,Credit Card,240.0
806,3406,ATQCUS0299,May,Others,Credit Card,145.0
807,3413,ATQCUS3407,June,Electronics,Credit Card,1353.0
808,3414,ATQCUS1312,July,Others,Credit Card,197.0
809,3419,ATQCUS2070,May,Health & Wellness,Credit Card,606.0
810,3421,ATQCUS3987,August,Bills,Credit Card,2095.0
811,3422,ATQCUS0441,June,Food,Credit Card,374.0
812,3424,ATQCUS2882,June,Entertainment,Credit Card,186.0
813,3429,ATQCUS1105,August,Others,Credit Card,618.0
814,3432,ATQCUS1540,October,Entertainment,Credit Card,727.0
815,3438,ATQCUS1365,August,Apparel,Credit Card,541.0
816,3445,ATQCUS2600,September,Travel,Credit Card,1075.0
817,3452,ATQCUS0770,June,Apparel,Credit Card,317.0
818,3455,ATQCUS0114,August,Groceries,Credit Card,222.0
819,3456,ATQCUS2725,September,Food,Credit Card,1094.0
820,3463,ATQCUS1230,September,Electronics,Credit Card,3216.0
821,3466,ATQCUS0970,June,Groceries,Credit Card,1231.0
822,3471,ATQCUS3918,July,Electronics,Credit Card,2506.0
823,3472,ATQCUS3709,September,Health & Wellness,Credit Card,575.0
824,3475,ATQCUS3386,September,Others,Credit Card,163.0
825,3476,ATQCUS1140,July,Apparel,Credit Card,329.0
826,3481,ATQCUS2686,September,Apparel,Credit Card,1154.0
827,3482,ATQCUS3804,September,Entertainment,Credit Card,2046.0
828,3489,ATQCUS2433,May,Electronics,Credit Card,465.0
829,3500,ATQCUS1518,May,Groceries,Credit Card,561.0
